host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,market,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
6786750,2013-06-07,within a few hours,1,t,t,f,Rio de Janeiro,-22.96578,-43.17878,t,Apartment,Entire home/apt,4,2.5,2,2,Real Bed,802,1500,200,1,0,4,1125,2,2019-10-25,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.3
30165706,2015-03-28,within an hour,1,f,t,t,Rio de Janeiro,-22.9641,-43.17474,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,160,0,99,2,29,1,1125,18,2019-11-17,91,9,8,9,10,9,8,t,moderate,f,f,3.91
270380307,2019-06-21,within an hour,1,t,t,f,Rio de Janeiro,-22.97254,-43.19069,t,Apartment,Private room,2,1,1,1,Real Bed,88,0,0,1,65,2,45,7,2019-11-10,100,10,10,10,10,10,10,f,flexible,f,f,1.48
270560871,2019-06-22,within an hour,1,f,t,f,Rio De Janeiro,-22.97253,-43.19168,t,Apartment,Private room,3,1.5,1,1,Real Bed,101,420,21,2,25,1,1125,5,2019-10-07,92,10,9,10,10,10,9,t,flexible,f,f,1.26
270570582,2019-06-22,within a day,0.77,f,t,f,Rio de Janeiro,-22.9637,-43.17744,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,176,420,150,1,0,2,1125,4,2019-11-10,95,10,9,10,10,10,10,t,moderate,f,f,0.86
169918777,2018-01-25,within a day,0.8,f,t,t,Rio De Janeiro,-22.9629,-43.1743,t,Condominium,Entire home/apt,6,3,3,3,Real Bed,181,390,50,1,250,2,1125,1,2019-08-05,100,10,10,10,10,10,10,f,flexible,f,f,0.27
268038226,2019-06-12,within an hour,1,f,t,f,Rio de Janeiro,-22.96503,-43.18997,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,113,400,0,2,20,2,15,11,2019-11-17,96,10,10,10,10,10,10,f,flexible,f,f,2.64
149232102,2017-09-05,within a few hours,0.67,f,t,f,Rio de Janeiro,-22.96364,-43.17537,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,181,0,80,2,50,1,1125,2,2019-10-07,80,8,8,8,10,10,10,f,flexible,f,f,0.4
173482951,2018-02-15,within an hour,1,f,t,t,Rio de Janeiro,-22.96509,-43.18772,t,Guesthouse,Private room,2,1,1,1,Real Bed,80,0,0,1,20,1,60,3,2019-11-03,67,7,7,7,7,7,7,t,moderate,f,f,1.17
29396182,2015-03-15,within a few hours,0.75,f,t,f,Rio De Janeiro,-22.96422,-43.1779,f,Apartment,Private room,1,2,1,1,Real Bed,67,420,150,1,20,2,1125,23,2019-11-19,96,10,10,10,10,10,10,f,moderate,f,f,5.07
80116404,2016-06-26,within an hour,1,t,t,f,Rio de Janeiro,-22.96157,-43.17492,t,Apartment,Entire home/apt,6,2,2,2,Real Bed,260,0,130,4,75,2,10,13,2019-11-19,100,10,10,10,10,10,10,f,moderate,f,f,3.82
269893092,2019-06-19,N/A,0.892333129,f,t,f,Rio de Janeiro,-22.96472,-43.1774,t,Apartment,Private room,2,1,1,1,Real Bed,126,420,90,1,0,2,1125,2,2019-10-08,100,10,10,10,10,10,10,f,flexible,f,f,0.45
238750718,2019-01-24,within a day,1,f,t,f,Rio De Janeiro,-22.964,-43.17585,f,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,848,0,145,1,0,4,13,2,2019-10-05,100,10,10,10,10,10,10,f,moderate,f,f,0.42
236966023,2019-01-16,within a day,0.74,f,t,f,Rio De Janeiro,-22.97168,-43.18942,t,Serviced apartment,Entire home/apt,3,1,1,1,Real Bed,143,420,100,1,0,3,1125,2,2019-11-17,100,10,10,10,10,10,10,f,flexible,f,f,1.28
2084049,2012-04-06,within an hour,1,f,t,t,Rio De Janeiro,-22.96417,-43.17555,f,Loft,Entire home/apt,3,1,0,2,Real Bed,185,1500,150,1,30,2,30,2,2019-10-15,100,10,10,10,10,10,10,t,moderate,f,f,0.49
266528398,2019-06-05,within an hour,1,f,t,f,Rio de Janeiro,-22.98471,-43.19207,t,Apartment,Entire home/apt,8,1.5,2,2,Real Bed,218,800,250,4,58,2,1125,1,2019-08-06,60,6,6,10,10,10,6,t,strict_14_with_grace_period,f,f,0.28
267954341,2019-06-11,a few days or more,0.22,f,t,f,Rio De Janeiro,-22.97493,-43.19415,f,House,Private room,2,1,1,2,Real Bed,97,420,150,1,0,3,30,3,2019-11-07,100,10,10,10,10,10,10,t,flexible,f,f,1.67
1381764,2011-11-07,within an hour,1,f,t,t,Rio De Janeiro,-22.97026,-43.18517,t,House,Entire home/apt,4,1,1,4,Real Bed,273,800,140,2,50,1,1125,4,2019-10-09,95,9,9,10,10,10,9,t,super_strict_30,t,f,0.88
6786750,2013-06-07,within a few hours,1,t,t,f,Rio de Janeiro,-22.97428,-43.1909,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,151,600,90,1,30,3,1125,4,2019-10-08,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.82
247315134,2019-03-06,within a day,0.71,f,t,f,Rio De Janeiro,-22.98498,-43.18925,t,Apartment,Private room,2,1,1,2,Real Bed,63,420,150,1,0,1,1125,18,2019-11-04,87,9,8,9,10,10,9,t,flexible,f,f,3.97
173482951,2018-02-15,within an hour,1,f,t,t,Rio de Janeiro,-22.96463,-43.18805,t,Guesthouse,Private room,2,1,1,1,Real Bed,97,0,0,1,20,1,60,3,2019-10-15,93,9,9,10,10,9,7,t,flexible,f,f,1.91
2306711,2012-05-06,within an hour,1,f,t,f,Rio de Janeiro,-22.98087,-43.18939,f,Apartment,Shared room,2,2,1,2,Real Bed,46,420,100,1,30,7,30,1,2019-08-18,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.31
272073507,2019-06-28,within a day,0.5,f,t,f,Rio de Janeiro,-22.96406,-43.17443,t,Apartment,Entire home/apt,3,1,1,3,Real Bed,109,0,120,2,40,3,120,1,2019-08-18,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.31
272073507,2019-06-28,within a day,0.5,f,t,f,Rio de Janeiro,-22.96335,-43.17364,t,Apartment,Entire home/apt,5,1,1,2,Real Bed,109,0,120,2,30,3,120,3,2019-10-09,80,9,8,10,9,10,8,t,strict_14_with_grace_period,f,f,0.88
172232668,2018-02-07,within an hour,1,t,t,f,Rio de Janeiro,-22.97872,-43.18881,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,185,420,150,1,0,3,1125,18,2019-11-17,98,10,10,10,9,10,9,t,moderate,f,f,3.94
214086243,2018-09-07,within an hour,1,f,t,f,Rio De Janeiro,-22.97968,-43.1902,t,Apartment,Shared room,1,1,1,1,Real Bed,46,420,100,1,0,5,1125,1,2019-07-10,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.22
20285627,2014-08-19,within an hour,1,f,t,f,Rio De Janeiro,-22.96801,-43.18461,f,Apartment,Entire home/apt,5,2,2,3,Real Bed,252,2000,250,4,150,3,1125,2,2019-10-08,100,10,10,8,10,10,10,t,strict_14_with_grace_period,f,f,0.41
271562423,2019-06-26,within an hour,1,f,t,f,Rio de Janeiro,-22.96417,-43.17464,t,Apartment,Entire home/apt,7,2,3,5,Real Bed,298,0,150,1,0,3,15,5,2019-10-07,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.09
272232521,2019-06-29,within an hour,0.9,f,t,f,Rio de Janeiro,-22.985,-43.19331,t,Apartment,Entire home/apt,7,2.5,3,3,Real Bed,399,0,240,1,0,5,1125,1,2019-10-15,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.77
15666509,2014-05-18,within a few hours,1,f,t,f,Rio de Janeiro,-22.97461,-43.18749,f,Apartment,Entire home/apt,6,3,4,4,Real Bed,260,420,150,1,0,5,90,1,2019-10-09,100,10,10,10,10,10,10,t,flexible,f,f,0.67
241707451,2019-02-07,within an hour,0.96,f,t,f,Rio de Janeiro,-22.98559,-43.19111,t,Apartment,Entire home/apt,5,1,1,4,Real Bed,802,0,120,3,20,3,65,4,2019-10-09,100,10,9,10,9,10,10,t,strict_14_with_grace_period,f,f,0.95
1422607,2011-11-19,within an hour,0.99,t,t,f,Rio De Janeiro,-22.97411,-43.18822,t,Apartment,Entire home/apt,4,2,2,3,Real Bed,390,500,250,1,0,4,1125,4,2019-11-05,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.02
3055773,2012-07-25,within a day,0.8,f,t,t,Rio de Janeiro,-22.96527,-43.18007,t,Loft,Entire home/apt,4,1,0,2,Real Bed,160,0,80,1,0,2,1125,7,2019-10-08,97,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,1.51
130242501,2017-05-14,within an hour,1,f,t,f,Rio de Janeiro,-22.97429,-43.1863,t,Apartment,Entire home/apt,6,2,2,6,Real Bed,2288,0,100,2,200,2,1125,2,2019-10-06,100,10,10,10,10,10,10,f,flexible,f,f,1.11
272523560,2019-06-30,within an hour,0.8,f,t,f,Rio De Janeiro,-22.96868,-43.18047,f,Apartment,Entire home/apt,4,3,2,1,Real Bed,281,420,100,1,0,1,1125,5,2019-09-30,85,9,10,8,8,10,9,t,flexible,f,f,1.06
19772858,2014-08-10,within a few hours,1,f,t,f,Rio de Janeiro,-22.96643,-43.17842,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,172,0,74,1,0,3,10,9,2019-11-18,100,10,10,10,10,10,10,f,moderate,f,f,2.84
9645889,2013-10-26,within an hour,1,f,t,t,Rio De Janeiro,-22.96856,-43.18588,t,Apartment,Entire home/apt,6,1,1,3,Real Bed,202,500,600,4,30,5,90,1,2019-10-09,20,4,2,10,10,8,2,t,flexible,f,f,0.67
271664609,2019-06-26,within a day,0.76,f,t,f,Rio De Janeiro,-22.96728,-43.17937,f,Apartment,Entire home/apt,6,1,1,3,Real Bed,294,420,150,1,0,3,1125,1,2019-07-28,80,10,6,10,10,10,10,t,flexible,f,f,0.25
27865008,2015-02-16,within a few hours,0.97,f,t,t,Rio de Janeiro,-22.98169,-43.19171,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,160,0,250,2,0,1,1125,1,2019-07-09,80,10,6,8,10,10,8,f,flexible,f,f,0.22
266528398,2019-06-05,within an hour,1,f,t,f,Rio de Janeiro,-22.98213,-43.19364,t,Apartment,Entire home/apt,8,2,2,2,Real Bed,189,800,220,4,40,2,1000,3,2019-11-17,73,10,6,10,10,9,9,t,strict_14_with_grace_period,f,f,0.72
22349911,2014-10-09,within a few hours,1,f,t,f,Rio de Janeiro,-22.96374,-43.17896,t,Apartment,Private room,2,1.5,1,1,Real Bed,122,0,30,1,35,2,8,7,2019-11-17,100,10,10,10,10,10,10,t,moderate,f,f,1.51
273391137,2019-07-03,within a few hours,1,f,t,f,Rio de Janeiro,-22.96925,-43.18416,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,202,420,100,1,0,2,1125,2,2019-10-07,80,10,10,10,10,10,10,t,flexible,f,f,1.25
273392738,2019-07-03,within an hour,1,f,t,f,Rio de Janeiro,-22.98654,-43.19174,t,Apartment,Private room,1,1,1,1,Real Bed,101,420,150,1,0,1,1125,5,2019-10-08,92,10,9,10,10,10,10,f,flexible,f,f,1.6
66877715,2016-04-12,within a day,0.81,f,t,t,Rio De Janeiro,-22.96877,-43.18156,t,Apartment,Entire home/apt,7,2.5,3,4,Real Bed,701,600,300,7,0,1,1125,4,2019-11-10,80,9,9,9,10,10,9,t,super_strict_30,f,f,1.46
273540117,2019-07-04,within an hour,1,t,t,f,Rio de Janeiro,-22.96545,-43.18948,t,Apartment,Private room,2,1,1,1,Real Bed,88,420,150,1,0,1,60,17,2019-11-17,92,9,9,9,10,9,9,t,moderate,f,f,4.4
273586657,2019-07-04,within an hour,0.9,f,t,f,Rio de Janeiro,-22.97626,-43.19365,t,Guest suite,Private room,6,1,2,4,Real Bed,151,403,150,2,21,1,1125,3,2019-10-06,100,10,10,10,10,10,10,t,moderate,f,f,0.76
225797957,2018-11-14,within an hour,0.93,f,t,f,Rio de Janeiro,-22.97289,-43.18442,f,Apartment,Entire home/apt,10,3,3,4,Real Bed,751,0,200,1,0,3,1125,1,2019-09-30,100,10,10,10,10,10,10,f,flexible,f,f,0.56
1542959,2011-12-28,within an hour,1,f,t,f,Rio de Janeiro,-22.98165,-43.19082,t,Condominium,Private room,2,1,1,1,Real Bed,71,0,75,1,70,1,15,4,2019-11-15,90,9,9,9,10,10,10,t,moderate,f,f,2.18
273643578,2019-07-04,within an hour,1,f,t,f,Rio de Janeiro,-22.9634,-43.17428,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,348,0,0,1,100,1,12,3,2019-11-11,67,8,7,8,10,10,7,t,flexible,f,f,1.64
211705453,2018-08-25,within a few hours,1,f,t,f,Rio de Janeiro,-22.9619,-43.17759,t,Apartment,Entire home/apt,5,2,2,5,Real Bed,348,420,150,1,0,3,15,1,2019-10-06,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.63
273820657,2019-07-05,within an hour,1,f,t,f,Rio de Janeiro,-22.96402,-43.17486,t,Apartment,Entire home/apt,5,2,2,4,Real Bed,189,0,150,1,0,5,30,5,2019-11-18,96,10,9,10,10,10,10,t,flexible,f,f,2.14
173482951,2018-02-15,within an hour,1,f,t,t,Rio de Janeiro,-22.96484,-43.18854,t,Guesthouse,Shared room,1,1,1,4,Real Bed,42,0,0,1,0,1,30,1,2019-10-17,20,4,2,6,4,4,6,t,strict_14_with_grace_period,f,f,0.81
173482951,2018-02-15,within an hour,1,f,t,t,Rio de Janeiro,-22.96483,-43.18744,t,Guesthouse,Shared room,1,1,1,4,Real Bed,42,1000,0,1,0,1,30,1,2019-10-12,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.71
17784471,2014-07-07,within an hour,1,f,t,f,Rio De Janeiro,-22.98402,-43.19158,f,Condominium,Entire home/apt,6,2,2,4,Real Bed,453,0,252,4,63,2,1125,8,2019-11-18,100,10,10,10,10,10,9,t,moderate,f,f,4.14
78960552,2016-06-21,within an hour,1,f,t,f,Rio de Janeiro,-22.98111,-43.19049,t,Apartment,Private room,2,1,1,1,Real Bed,59,420,150,1,0,5,42,1,2019-07-10,80,10,10,10,10,10,10,t,flexible,f,f,0.22
273742940,2019-07-05,within a few hours,0.93,f,t,f,Rio De Janeiro,-22.97219,-43.18687,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,202,420,90,2,50,2,30,4,2019-11-17,90,9,10,9,9,9,9,t,strict_14_with_grace_period,f,f,1.9
274059195,2019-07-06,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.9816,-43.19362,t,Apartment,Entire home/apt,6,2,3,4,Real Bed,298,0,200,1,100,1,1125,4,2019-08-28,100,10,10,10,10,10,10,t,moderate,f,f,0.93
145336920,2017-08-10,within an hour,1,f,t,f,Rio De Janeiro,-22.97293,-43.19202,t,Apartment,Private room,2,1,1,1,Real Bed,92,420,150,1,0,2,1125,1,2019-11-19,100,10,8,10,10,10,10,f,flexible,f,f,1
273566215,2019-07-04,within an hour,1,f,t,f,Rio De Janeiro,-22.97392,-43.18905,t,Apartment,Private room,2,3,3,1,Real Bed,92,420,150,1,0,1,1125,4,2019-08-04,100,10,10,10,10,10,10,t,flexible,f,f,1.03
16661923,2014-06-11,within an hour,1,f,t,t,Rio de Janeiro,-22.9738,-43.19046,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,252,0,100,4,50,3,30,3,2019-10-28,100,10,10,10,10,10,10,f,moderate,f,f,0.98
214698118,2018-09-10,within an hour,1,f,t,f,Rio de Janeiro,-22.9723,-43.18569,t,Apartment,Entire home/apt,10,2,3,5,Real Bed,500,1000,400,6,70,1,1125,1,2019-10-07,100,10,10,10,10,10,10,t,flexible,f,f,0.64
274787446,2019-07-09,within an hour,1,f,t,f,Rio de Janeiro,-22.98397,-43.19086,t,Apartment,Entire home/apt,6,2,3,4,Real Bed,701,0,200,1,0,2,1125,3,2019-10-27,93,8,9,8,9,7,9,t,strict_14_with_grace_period,f,f,1.14
231635385,2018-12-20,within an hour,1,f,t,f,Rio de Janeiro,-22.97764,-43.1896,t,Apartment,Entire home/apt,5,1,1,4,Real Bed,210,420,70,1,20,2,1125,7,2019-11-08,91,9,9,10,9,10,9,t,strict_14_with_grace_period,f,f,1.68
56892187,2016-01-31,within an hour,1,t,t,f,Rio De Janeiro,-22.96741,-43.17978,t,Apartment,Entire home/apt,5,2,2,4,Real Bed,252,420,200,1,0,2,1125,3,2019-10-14,100,10,10,10,10,10,10,f,flexible,f,f,1.32
170381123,2018-01-28,within an hour,1,f,t,f,Rio de Janeiro,-22.97431,-43.18788,t,Apartment,Entire home/apt,4,1,2,3,Real Bed,202,420,150,1,0,4,30,1,2019-07-23,80,10,6,10,10,10,8,t,strict_14_with_grace_period,f,f,0.24
173482951,2018-02-15,within an hour,1,f,t,t,Rio de Janeiro,-22.96453,-43.18937,t,Guesthouse,Private room,4,1,1,4,Real Bed,202,0,0,1,21,1,31,6,2019-11-17,100,10,9,10,10,10,10,t,strict_14_with_grace_period,f,f,2.61
26847717,2015-01-28,within a day,0.88,f,t,f,Rio de Janeiro,-22.96539,-43.17706,t,Apartment,Private room,2,1,1,1,Real Bed,88,0,20,1,70,1,30,1,2019-10-09,100,10,10,10,10,10,10,t,flexible,f,f,0.67
92706975,2016-08-30,within an hour,1,f,t,f,Rio de Janeiro,-22.97224,-43.18825,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,84,0,150,4,50,3,40,2,2019-10-15,90,10,10,9,9,10,9,t,flexible,f,f,0.54
258584562,2019-04-28,within an hour,1,f,t,f,Rio de Janeiro,-22.97125,-43.18729,t,Apartment,Entire home/apt,6,2,3,5,Real Bed,348,800,200,4,0,15,180,2,2019-10-06,90,10,9,10,10,10,8,t,strict_14_with_grace_period,f,f,1.09
275157083,2019-07-10,within a day,0.5,f,t,f,Rio de Janeiro,-22.97521,-43.18999,t,Apartment,Entire home/apt,6,2,2,3,Real Bed,202,420,150,1,50,2,1125,3,2019-10-01,90,9,9,10,10,10,10,f,flexible,f,f,0.72
275241273,2019-07-11,within an hour,1,f,t,f,Rio de Janeiro,-22.97627,-43.18833,t,Apartment,Entire home/apt,6,1,0,2,Real Bed,101,500,120,3,35,2,85,8,2019-11-10,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,2.31
15680372,2014-05-18,within an hour,1,f,t,f,Rio De Janeiro,-22.97345,-43.19296,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,348,420,120,4,0,2,180,2,2019-10-09,100,10,10,10,9,10,10,f,strict_14_with_grace_period,f,f,1.11
275440667,2019-07-12,within a day,0.74,f,t,f,Rio de Janeiro,-22.97017,-43.18901,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,151,400,100,1,0,3,1125,2,2019-10-08,100,10,10,10,8,10,10,f,strict_14_with_grace_period,f,f,0.45
28095018,2015-02-21,within an hour,1,f,t,f,Rio De Janeiro,-22.98009,-43.19121,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,160,420,50,1,0,2,1125,26,2019-11-17,93,10,9,10,10,10,10,t,moderate,f,f,6.34
74652696,2016-05-29,within an hour,0.94,t,t,f,Rio De Janeiro,-22.98052,-43.19099,t,Apartment,Entire home/apt,5,1,1,2,Real Bed,168,420,150,4,50,3,1125,1,2019-08-25,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.33
270380307,2019-06-21,within an hour,1,t,t,f,Rio de Janeiro,-22.97179,-43.18855,t,Apartment,Private room,1,1,1,1,Real Bed,63,0,0,1,0,2,45,9,2019-11-11,100,10,10,10,10,10,10,f,flexible,f,f,2.23
13793688,2014-04-01,within an hour,1,f,t,f,Rio de Janeiro,-22.96345,-43.17436,t,Apartment,Entire home/apt,9,2,3,3,Real Bed,449,1000,200,1,0,8,30,1,2019-10-07,100,10,10,10,10,10,10,t,flexible,f,f,0.64
15934221,2014-05-24,within a few hours,1,f,t,f,Rio de Janeiro,-22.9837,-43.19059,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,202,0,150,1,0,4,15,2,2019-11-18,100,10,10,10,10,10,10,t,flexible,f,f,1.3
235760268,2019-01-10,within an hour,1,f,t,f,Rio de Janeiro,-22.97769,-43.18898,f,Apartment,Entire home/apt,5,1,1,4,Real Bed,218,0,70,1,20,2,1125,1,2019-10-26,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1
276352561,2019-07-15,a few days or more,0,f,t,f,Rio de Janeiro,-22.96318,-43.17572,t,Apartment,Entire home/apt,3,1,0,2,Real Bed,181,700,150,1,70,2,15,1,2019-08-20,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.32
271664609,2019-06-26,within a day,0.76,f,t,f,Rio De Janeiro,-22.96778,-43.17994,f,Apartment,Entire home/apt,5,1,0,0,Real Bed,714,420,150,1,0,5,1125,1,2019-10-08,40,2,2,10,6,6,2,t,flexible,f,f,0.65
23543878,2014-11-09,within an hour,1,f,t,t,Rio De Janeiro,-22.97313,-43.19507,t,Villa,Private room,2,1,0,1,Real Bed,71,420,150,1,0,3,1125,1,2019-10-22,100,10,8,10,10,10,10,t,flexible,f,f,0.94
103877953,2016-11-15,within a day,0.85,f,t,f,Rio de Janeiro,-22.96932,-43.18222,t,Apartment,Entire home/apt,4,1,1,4,Real Bed,181,0,80,4,50,2,1125,5,2019-11-05,96,10,10,10,10,10,10,t,flexible,f,f,1.55
254332946,2019-04-09,within an hour,1,f,t,f,Rio de Janeiro,-22.9635,-43.18186,f,Hostel,Hotel room,6,0,1,6,Real Bed,46,420,150,1,0,2,15,1,2019-09-14,80,8,8,8,10,10,8,t,flexible,f,f,0.43
276701329,2019-07-16,within a few hours,0.8,f,t,f,Rio de Janeiro,-22.97484,-43.19006,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,298,420,150,1,0,2,1125,2,2019-11-17,70,10,6,10,8,10,8,t,flexible,f,f,1.25
8000736,2013-08-07,within an hour,1,f,t,f,Rio De Janeiro,-22.98283,-43.19423,t,Loft,Entire home/apt,4,1,1,2,Real Bed,151,500,150,1,0,5,30,1,2019-10-08,100,10,10,10,10,10,8,f,strict_14_with_grace_period,f,f,0.65
157080308,2017-11-01,within a day,0.93,f,t,f,Rio de Janeiro,-22.97949,-43.18998,t,Apartment,Entire home/apt,15,2,4,9,Real Bed,651,1000,250,1,0,2,1125,2,2019-10-31,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.28
15044931,2014-05-03,within a few hours,1,f,t,t,Rio de Janeiro,-22.97712,-43.19118,f,Apartment,Entire home/apt,4,1,0,0,Real Bed,160,420,150,1,0,1,30,16,2019-11-10,90,10,8,10,10,10,9,f,flexible,f,f,4.14
85746740,2016-07-24,within an hour,1,f,t,f,Rio de Janeiro,-22.9834,-43.19124,t,Apartment,Entire home/apt,4,2,1,2,Real Bed,164,0,0,1,0,2,30,5,2019-11-08,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.35
22296412,2014-10-08,within an hour,1,t,t,t,Rio de Janeiro,-22.98264,-43.19385,t,Apartment,Entire home/apt,3,1,0,2,Real Bed,97,417,165,2,22,4,20,11,2019-11-11,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,3.14
273540117,2019-07-04,within an hour,1,t,t,f,Rio De Janeiro,-22.9671,-43.18892,t,Apartment,Private room,2,1,1,1,Real Bed,76,375,0,1,30,1,60,2,2019-08-09,100,9,10,10,10,10,10,t,flexible,f,f,0.5
1982737,2012-03-21,within a few hours,0.88,f,t,t,Rio De Janeiro,-22.98389,-43.19067,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,189,800,200,1,30,1,1125,2,2019-10-10,100,10,9,10,10,10,9,f,moderate,f,f,0.79
278237237,2019-07-22,within an hour,1,f,t,f,Rio de Janeiro,-22.96721,-43.18471,t,Apartment,Private room,2,1.5,1,1,Real Bed,97,0,22,2,50,2,10,2,2019-10-06,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.09
13580277,2014-03-26,within an hour,1,f,t,t,Rio De Janeiro,-22.98169,-43.19127,t,Apartment,Entire home/apt,3,0,1,2,Real Bed,197,0,150,3,0,1,1125,1,2019-10-04,100,10,10,10,10,10,10,t,super_strict_60,f,f,0.6
257601767,2019-04-23,within a few hours,1,f,t,f,Rio de Janeiro,-22.96849,-43.18154,t,Apartment,Entire home/apt,6,3,3,5,Real Bed,718,600,290,6,60,3,1125,1,2019-10-06,100,10,8,10,8,10,8,t,super_strict_60,f,f,0.63
237011542,2019-01-16,within a day,1,f,t,f,Rio de Janeiro,-22.97495,-43.18906,f,Apartment,Private room,1,1,2,1,Real Bed,189,420,150,1,0,1,1125,2,2019-10-06,100,10,10,10,10,10,10,t,flexible,f,f,1.09
257601767,2019-04-23,within a few hours,1,f,t,f,Rio de Janeiro,-22.97407,-43.1932,t,Apartment,Entire home/apt,7,3,3,5,Real Bed,726,600,270,7,0,3,1125,1,2019-10-07,100,10,10,10,10,10,8,f,super_strict_60,f,f,0.64
76217000,2016-06-06,within an hour,1,f,t,f,Rio de Janeiro,-22.96754,-43.19006,t,Apartment,Private room,2,1,1,1,Real Bed,80,420,0,1,40,1,1125,1,2019-10-06,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.63
160833906,2017-12-01,within an hour,0.99,f,t,f,Rio de Janeiro,-22.9755,-43.18939,t,Apartment,Entire home/apt,4,1.5,0,2,Real Bed,202,0,150,1,0,2,200,3,2019-10-20,93,10,10,10,10,10,9,f,moderate,f,f,1.8
23342524,2014-11-04,within an hour,1,t,t,t,Rio de Janeiro,-22.98377,-43.19147,t,Apartment,Entire home/apt,4,1,0,3,Real Bed,160,500,130,2,30,2,89,4,2019-11-21,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,3.64
15934221,2014-05-24,within a few hours,1,f,t,f,Rio de Janeiro,-22.98541,-43.19067,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,189,420,150,1,0,3,1125,1,2019-08-12,100,10,10,10,10,10,10,t,flexible,f,f,0.29
48613436,2015-11-09,within an hour,1,f,t,f,Rio De Janeiro,-22.98584,-43.1905,f,Apartment,Entire home/apt,4,1,1,1,Real Bed,151,420,100,1,0,7,1125,1,2019-09-01,100,10,10,10,10,10,10,t,flexible,f,f,0.36
279479120,2019-07-26,within an hour,1,f,t,f,Rio de Janeiro,-22.96468,-43.19186,t,Apartment,Entire home/apt,6,2,3,4,Real Bed,382,420,150,1,0,2,30,6,2019-11-18,100,10,10,10,10,10,9,t,moderate,f,f,2.65
79168473,2016-06-21,within a few hours,0.9,f,t,t,Rio de Janeiro,-22.98296,-43.19123,t,Apartment,Entire home/apt,6,2.5,3,3,Real Bed,680,0,100,1,0,1,1125,3,2019-11-05,80,9,9,10,9,9,9,f,flexible,f,f,1.84
279764811,2019-07-27,within a day,0.7,f,t,f,Rio de Janeiro,-22.96469,-43.19465,t,Apartment,Private room,2,1,1,1,Real Bed,76,0,30,1,20,1,20,2,2019-10-09,100,10,10,10,10,10,10,t,flexible,f,f,0.57
56496363,2016-01-28,within a few hours,0.96,f,t,f,Rio de Janeiro,-22.98142,-43.19052,t,Apartment,Entire home/apt,6,1,1,4,Real Bed,134,0,100,3,25,1,1125,4,2019-11-03,80,8,8,9,9,10,9,t,flexible,f,f,1.79
